datetime,temperature,RH,HeatIndex,DewPoint,DataType,KestrelID,loggertype,elapsed_time
2022-07-31T20:32:00Z,12.1,100,12.6,12.1,point,2635457,Kestrel,34.53333333333333
2022-07-31T20:33:00Z,12.1,100,12.6,12.1,point,2635457,Kestrel,34.55
2022-07-31T20:34:00Z,12.1,100,12.6,12.1,point,2635457,Kestrel,34.56666666666667
2022-07-31T20:35:00Z,12,100,12.5,12,point,2635457,Kestrel,34.583333333333336
2022-07-31T20:36:00Z,12.1,100,12.5,12.1,point,2635457,Kestrel,34.6
2022-07-31T20:37:00Z,12.1,100,12.5,12.1,point,2635457,Kestrel,34.61666666666667
2022-07-31T20:38:00Z,12.1,100,12.5,12.1,point,2635457,Kestrel,34.63333333333333
2022-07-31T20:39:00Z,12.1,100,12.5,12.1,point,2635457,Kestrel,34.65
2022-07-31T20:40:00Z,12,100,12.5,12,point,2635457,Kestrel,34.666666666666664
2022-07-31T20:41:00Z,12.1,100,12.5,12.1,point,2635457,Kestrel,34.68333333333333
2022-07-31T20:42:00Z,12,100,12.5,12,point,2635457,Kestrel,34.7
2022-07-31T20:43:00Z,12,100,12.5,12,point,2635457,Kestrel,34.71666666666667
2022-07-31T20:44:00Z,12,100,12.5,12,point,2635457,Kestrel,34.733333333333334
2022-07-31T20:45:00Z,12,100,12.5,12,point,2635457,Kestrel,34.75
2022-07-31T20:46:00Z,12,100,12.5,12,point,2635457,Kestrel,34.766666666666666
2022-07-31T20:47:00Z,12,100,12.4,12,point,2635457,Kestrel,34.78333333333333
2022-07-31T20:48:00Z,12,100,12.4,12,point,2635457,Kestrel,34.8
2022-07-31T20:49:00Z,12,100,12.4,12,point,2635457,Kestrel,34.81666666666667
2022-07-31T20:50:00Z,11.9,100,12.4,11.9,point,2635457,Kestrel,34.833333333333336
2022-07-31T20:51:00Z,11.9,100,12.4,11.9,point,2635457,Kestrel,34.85
2022-07-31T20:52:00Z,11.9,100,12.4,11.9,point,2635457,Kestrel,34.86666666666667
2022-07-31T20:53:00Z,11.9,100,12.4,11.9,point,2635457,Kestrel,34.88333333333333
2022-07-31T20:54:00Z,11.9,100,12.3,11.9,point,2635457,Kestrel,34.9
2022-07-31T20:55:00Z,11.9,100,12.3,11.9,point,2635457,Kestrel,34.916666666666664
2022-07-31T20:56:00Z,11.9,100,12.3,11.9,point,2635457,Kestrel,34.93333333333333
2022-07-31T20:57:00Z,11.8,100,12.3,11.8,point,2635457,Kestrel,34.95
2022-07-31T20:58:00Z,11.8,100,12.3,11.8,point,2635457,Kestrel,34.96666666666667
2022-07-31T20:59:00Z,11.8,100,12.3,11.8,point,2635457,Kestrel,34.983333333333334
2022-07-31T21:00:00Z,11.8,100,12.3,11.8,point,2635457,Kestrel,35
2022-07-31T21:01:00Z,11.8,100,12.3,11.8,point,2635457,Kestrel,35.016666666666666
2022-07-31T21:02:00Z,11.8,100,12.2,11.8,point,2635457,Kestrel,35.03333333333333
2022-07-31T21:03:00Z,11.8,100,12.2,11.8,point,2635457,Kestrel,35.05
2022-07-31T21:04:00Z,11.8,100,12.2,11.8,point,2635457,Kestrel,35.06666666666667
2022-07-31T21:05:00Z,11.8,100,12.2,11.8,point,2635457,Kestrel,35.083333333333336
2022-07-31T21:06:00Z,11.7,100,12.2,11.7,point,2635457,Kestrel,35.1
2022-07-31T21:07:00Z,11.8,100,12.2,11.8,point,2635457,Kestrel,35.11666666666667
2022-07-31T21:08:00Z,11.7,100,12.2,11.7,point,2635457,Kestrel,35.13333333333333
2022-07-31T21:09:00Z,11.7,100,12.2,11.7,point,2635457,Kestrel,35.15
2022-07-31T21:10:00Z,11.7,100,12.2,11.7,point,2635457,Kestrel,35.166666666666664
2022-07-31T21:11:00Z,11.7,100,12.1,11.7,point,2635457,Kestrel,35.18333333333333
2022-07-31T21:12:00Z,11.7,100,12.1,11.7,point,2635457,Kestrel,35.2
2022-07-31T21:13:00Z,11.6,100,12.1,11.6,point,2635457,Kestrel,35.21666666666667
2022-07-31T21:14:00Z,11.6,100,12.1,11.6,point,2635457,Kestrel,35.233333333333334
2022-07-31T21:15:00Z,11.6,100,12.1,11.6,point,2635457,Kestrel,35.25
2022-07-31T21:16:00Z,11.6,100,12.1,11.6,point,2635457,Kestrel,35.266666666666666
2022-07-31T21:17:00Z,11.6,100,12,11.6,point,2635457,Kestrel,35.28333333333333
2022-07-31T21:18:00Z,11.6,100,12.1,11.6,point,2635457,Kestrel,35.3
2022-07-31T21:19:00Z,11.6,100,12,11.6,point,2635457,Kestrel,35.31666666666667
2022-07-31T21:20:00Z,11.6,100,12.1,11.6,point,2635457,Kestrel,35.333333333333336
2022-07-31T21:21:00Z,11.5,100,12,11.5,point,2635457,Kestrel,35.35
2022-07-31T21:22:00Z,11.5,100,12,11.5,point,2635457,Kestrel,35.36666666666667
2022-07-31T21:23:00Z,11.6,100,12,11.6,point,2635457,Kestrel,35.38333333333333
2022-07-31T21:24:00Z,11.5,100,12,11.5,point,2635457,Kestrel,35.4
2022-07-31T21:25:00Z,11.6,100,12.1,11.6,point,2635457,Kestrel,35.416666666666664
2022-07-31T21:26:00Z,11.5,100,12,11.5,point,2635457,Kestrel,35.43333333333333
2022-07-31T21:27:00Z,11.5,100,12,11.5,point,2635457,Kestrel,35.45
2022-07-31T21:28:00Z,11.5,100,12,11.5,point,2635457,Kestrel,35.46666666666667
2022-07-31T21:29:00Z,11.5,100,12,11.5,point,2635457,Kestrel,35.483333333333334
2022-07-31T21:30:00Z,11.5,100,12,11.5,point,2635457,Kestrel,35.5
2022-07-31T21:31:00Z,11.6,100,12,11.6,point,2635457,Kestrel,35.516666666666666
2022-07-31T21:32:00Z,11.5,100,11.9,11.5,point,2635457,Kestrel,35.53333333333333
2022-07-31T21:33:00Z,11.5,100,11.9,11.5,point,2635457,Kestrel,35.55
2022-07-31T21:34:00Z,11.5,100,11.9,11.5,point,2635457,Kestrel,35.56666666666667
2022-07-31T21:35:00Z,11.5,100,11.9,11.5,point,2635457,Kestrel,35.583333333333336
2022-07-31T21:36:00Z,11.5,100,11.9,11.5,point,2635457,Kestrel,35.6
2022-07-31T21:37:00Z,11.4,100,11.9,11.4,point,2635457,Kestrel,35.61666666666667
2022-07-31T21:38:00Z,11.5,100,11.9,11.5,point,2635457,Kestrel,35.63333333333333
2022-07-31T21:39:00Z,11.5,100,12,11.5,point,2635457,Kestrel,35.65
2022-07-31T21:40:00Z,11.5,100,11.9,11.5,point,2635457,Kestrel,35.666666666666664
2022-07-31T21:41:00Z,11.5,100,12,11.5,point,2635457,Kestrel,35.68333333333333
2022-07-31T21:42:00Z,11.5,100,12,11.5,point,2635457,Kestrel,35.7
2022-07-31T21:43:00Z,11.5,100,12,11.5,point,2635457,Kestrel,35.71666666666667
2022-07-31T21:44:00Z,11.5,100,11.9,11.5,point,2635457,Kestrel,35.733333333333334
2022-07-31T21:45:00Z,11.5,100,11.9,11.5,point,2635457,Kestrel,35.75
2022-07-31T21:46:00Z,11.6,100,12,11.6,point,2635457,Kestrel,35.766666666666666
2022-07-31T21:47:00Z,11.5,100,11.9,11.5,point,2635457,Kestrel,35.78333333333333
2022-07-31T21:48:00Z,11.4,100,11.9,11.4,point,2635457,Kestrel,35.8
2022-07-31T21:49:00Z,11.5,100,11.9,11.5,point,2635457,Kestrel,35.81666666666667
2022-07-31T21:50:00Z,11.5,100,11.9,11.5,point,2635457,Kestrel,35.833333333333336
2022-07-31T21:51:00Z,11.4,100,11.9,11.4,point,2635457,Kestrel,35.85
2022-07-31T21:52:00Z,11.4,100,11.9,11.4,point,2635457,Kestrel,35.86666666666667
2022-07-31T21:53:00Z,11.4,100,11.8,11.4,point,2635457,Kestrel,35.88333333333333
2022-07-31T21:54:00Z,11.4,100,11.9,11.4,point,2635457,Kestrel,35.9
2022-07-31T21:55:00Z,11.4,100,11.8,11.4,point,2635457,Kestrel,35.916666666666664
2022-07-31T21:56:00Z,11.3,100,11.8,11.3,point,2635457,Kestrel,35.93333333333333
2022-07-31T21:57:00Z,11.4,100,11.8,11.4,point,2635457,Kestrel,35.95
2022-07-31T21:58:00Z,11.4,100,11.8,11.4,point,2635457,Kestrel,35.96666666666667
2022-07-31T21:59:00Z,11.4,100,11.9,11.4,point,2635457,Kestrel,35.983333333333334
2022-07-31T22:00:00Z,11.4,100,11.8,11.4,point,2635457,Kestrel,36
2022-07-31T22:01:00Z,11.4,100,11.8,11.4,point,2635457,Kestrel,36.016666666666666
2022-07-31T22:02:00Z,11.4,100,11.8,11.4,point,2635457,Kestrel,36.03333333333333
2022-07-31T22:03:00Z,11.4,100,11.8,11.4,point,2635457,Kestrel,36.05
2022-07-31T22:04:00Z,11.3,100,11.7,11.3,point,2635457,Kestrel,36.06666666666667
2022-07-31T22:05:00Z,11.4,100,11.9,11.4,point,2635457,Kestrel,36.083333333333336
2022-07-31T22:06:00Z,11.4,100,11.8,11.4,point,2635457,Kestrel,36.1
2022-07-31T22:07:00Z,11.4,100,11.8,11.4,point,2635457,Kestrel,36.11666666666667
2022-07-31T22:08:00Z,11.4,100,11.8,11.4,point,2635457,Kestrel,36.13333333333333
2022-07-31T22:09:00Z,11.4,100,11.8,11.4,point,2635457,Kestrel,36.15
2022-07-31T22:10:00Z,11.4,100,11.8,11.4,point,2635457,Kestrel,36.166666666666664
2022-07-31T22:11:00Z,11.4,100,11.8,11.4,point,2635457,Kestrel,36.18333333333333
2022-07-31T22:12:00Z,11.4,100,11.8,11.4,point,2635457,Kestrel,36.2
2022-07-31T22:13:00Z,11.4,100,11.8,11.4,point,2635457,Kestrel,36.21666666666667
2022-07-31T22:14:00Z,11.3,100,11.8,11.3,point,2635457,Kestrel,36.233333333333334
2022-07-31T22:15:00Z,11.3,100,11.8,11.3,point,2635457,Kestrel,36.25
2022-07-31T22:16:00Z,11.4,100,11.8,11.4,point,2635457,Kestrel,36.266666666666666
2022-07-31T22:17:00Z,11.4,100,11.8,11.4,point,2635457,Kestrel,36.28333333333333
2022-07-31T22:18:00Z,11.4,100,11.8,11.4,point,2635457,Kestrel,36.3
2022-07-31T22:19:00Z,11.3,100,11.8,11.3,point,2635457,Kestrel,36.31666666666667
2022-07-31T22:20:00Z,11.4,100,11.8,11.4,point,2635457,Kestrel,36.333333333333336
2022-07-31T22:21:00Z,11.2,100,11.7,11.2,point,2635457,Kestrel,36.35
2022-07-31T22:22:00Z,11.3,100,11.8,11.3,point,2635457,Kestrel,36.36666666666667
2022-07-31T22:23:00Z,11.3,100,11.8,11.3,point,2635457,Kestrel,36.38333333333333
2022-07-31T22:24:00Z,11.3,100,11.7,11.3,point,2635457,Kestrel,36.4
2022-07-31T22:25:00Z,11.3,100,11.8,11.3,point,2635457,Kestrel,36.416666666666664
2022-07-31T22:26:00Z,11.3,100,11.7,11.3,point,2635457,Kestrel,36.43333333333333
2022-07-31T22:27:00Z,11.4,100,11.8,11.4,point,2635457,Kestrel,36.45
2022-07-31T22:28:00Z,11.3,100,11.7,11.3,point,2635457,Kestrel,36.46666666666667
2022-07-31T22:29:00Z,11.3,100,11.8,11.3,point,2635457,Kestrel,36.483333333333334
2022-07-31T22:30:00Z,11.3,100,11.8,11.3,point,2635457,Kestrel,36.5
2022-07-31T22:31:00Z,11.3,100,11.8,11.3,point,2635457,Kestrel,36.516666666666666
2022-07-31T22:32:00Z,11.3,100,11.8,11.3,point,2635457,Kestrel,36.53333333333333
2022-07-31T22:33:00Z,11.3,100,11.8,11.3,point,2635457,Kestrel,36.55
2022-07-31T22:34:00Z,11.3,100,11.8,11.3,point,2635457,Kestrel,36.56666666666667
2022-07-31T22:35:00Z,11.3,100,11.8,11.3,point,2635457,Kestrel,36.583333333333336
2022-07-31T22:36:00Z,11.3,100,11.7,11.3,point,2635457,Kestrel,36.6
2022-07-31T22:37:00Z,11.3,100,11.8,11.3,point,2635457,Kestrel,36.61666666666667
2022-07-31T22:38:00Z,11.3,100,11.8,11.3,point,2635457,Kestrel,36.63333333333333
2022-07-31T22:39:00Z,11.3,100,11.7,11.3,point,2635457,Kestrel,36.65
2022-07-31T22:40:00Z,11.3,100,11.7,11.3,point,2635457,Kestrel,36.666666666666664
2022-07-31T22:41:00Z,11.3,100,11.8,11.3,point,2635457,Kestrel,36.68333333333333
2022-07-31T22:42:00Z,11.2,100,11.7,11.2,point,2635457,Kestrel,36.7
2022-07-31T22:43:00Z,11.3,100,11.7,11.3,point,2635457,Kestrel,36.71666666666667
2022-07-31T22:44:00Z,11.3,100,11.8,11.3,point,2635457,Kestrel,36.733333333333334
2022-07-31T22:45:00Z,11.3,100,11.8,11.3,point,2635457,Kestrel,36.75
2022-07-31T22:46:00Z,11.3,100,11.7,11.3,point,2635457,Kestrel,36.766666666666666
2022-07-31T22:47:00Z,11.3,100,11.8,11.3,point,2635457,Kestrel,36.78333333333333
2022-07-31T22:48:00Z,11.3,100,11.7,11.3,point,2635457,Kestrel,36.8
2022-07-31T22:49:00Z,11.3,100,11.7,11.3,point,2635457,Kestrel,36.81666666666667
2022-07-31T22:50:00Z,11.3,100,11.7,11.3,point,2635457,Kestrel,36.833333333333336
2022-07-31T22:51:00Z,11.3,100,11.7,11.3,point,2635457,Kestrel,36.85
2022-07-31T22:52:00Z,11.3,100,11.7,11.3,point,2635457,Kestrel,36.86666666666667
2022-07-31T22:53:00Z,11.3,100,11.7,11.3,point,2635457,Kestrel,36.88333333333333
2022-07-31T22:54:00Z,11.3,100,11.8,11.3,point,2635457,Kestrel,36.9
2022-07-31T22:55:00Z,11.2,100,11.7,11.2,point,2635457,Kestrel,36.916666666666664
2022-07-31T22:56:00Z,11.3,100,11.7,11.3,point,2635457,Kestrel,36.93333333333333
2022-07-31T22:57:00Z,11.3,100,11.8,11.3,point,2635457,Kestrel,36.95
2022-07-31T22:58:00Z,11.2,100,11.7,11.2,point,2635457,Kestrel,36.96666666666667
2022-07-31T22:59:00Z,11.3,100,11.7,11.3,point,2635457,Kestrel,36.983333333333334
2022-07-31T23:00:00Z,11.3,100,11.7,11.3,point,2635457,Kestrel,37
2022-07-31T23:01:00Z,11.3,100,11.8,11.3,point,2635457,Kestrel,37.016666666666666
2022-07-31T23:02:00Z,11.2,100,11.7,11.2,point,2635457,Kestrel,37.03333333333333
2022-07-31T23:03:00Z,11.3,100,11.7,11.3,point,2635457,Kestrel,37.05
2022-07-31T23:04:00Z,11.2,100,11.7,11.2,point,2635457,Kestrel,37.06666666666667
2022-07-31T23:05:00Z,11.2,100,11.7,11.2,point,2635457,Kestrel,37.083333333333336
2022-07-31T23:06:00Z,11.3,100,11.7,11.3,point,2635457,Kestrel,37.1
2022-07-31T23:07:00Z,11.3,100,11.7,11.3,point,2635457,Kestrel,37.11666666666667
2022-07-31T23:08:00Z,11.3,100,11.7,11.3,point,2635457,Kestrel,37.13333333333333
2022-07-31T23:09:00Z,11.3,100,11.7,11.3,point,2635457,Kestrel,37.15
2022-07-31T23:10:00Z,11.2,100,11.7,11.2,point,2635457,Kestrel,37.166666666666664
2022-07-31T23:11:00Z,11.2,100,11.6,11.2,point,2635457,Kestrel,37.18333333333333
2022-07-31T23:12:00Z,11.1,100,11.6,11.1,point,2635457,Kestrel,37.2
2022-07-31T23:13:00Z,11.2,100,11.7,11.2,point,2635457,Kestrel,37.21666666666667
2022-07-31T23:14:00Z,11.2,100,11.6,11.2,point,2635457,Kestrel,37.233333333333334
2022-07-31T23:15:00Z,11.2,100,11.6,11.2,point,2635457,Kestrel,37.25
2022-07-31T23:16:00Z,11.2,100,11.7,11.2,point,2635457,Kestrel,37.266666666666666
2022-07-31T23:17:00Z,11.2,100,11.6,11.2,point,2635457,Kestrel,37.28333333333333
2022-07-31T23:18:00Z,11.2,100,11.6,11.2,point,2635457,Kestrel,37.3
2022-07-31T23:19:00Z,11.2,100,11.7,11.2,point,2635457,Kestrel,37.31666666666667
2022-07-31T23:20:00Z,11.2,100,11.6,11.2,point,2635457,Kestrel,37.333333333333336
2022-07-31T23:21:00Z,11.2,100,11.7,11.2,point,2635457,Kestrel,37.35
2022-07-31T23:22:00Z,11.3,100,11.7,11.3,point,2635457,Kestrel,37.36666666666667
2022-07-31T23:23:00Z,11.2,100,11.7,11.2,point,2635457,Kestrel,37.38333333333333
2022-07-31T23:24:00Z,11.1,100,11.6,11.1,point,2635457,Kestrel,37.4
2022-07-31T23:25:00Z,11.2,100,11.6,11.2,point,2635457,Kestrel,37.416666666666664
2022-07-31T23:26:00Z,11.2,100,11.7,11.2,point,2635457,Kestrel,37.43333333333333
2022-07-31T23:27:00Z,11.2,100,11.7,11.2,point,2635457,Kestrel,37.45
2022-07-31T23:28:00Z,11.2,100,11.7,11.2,point,2635457,Kestrel,37.46666666666667
2022-07-31T23:29:00Z,11.1,100,11.6,11.1,point,2635457,Kestrel,37.483333333333334
2022-07-31T23:30:00Z,11.2,100,11.7,11.2,point,2635457,Kestrel,37.5
2022-07-31T23:31:00Z,11.2,100,11.6,11.2,point,2635457,Kestrel,37.516666666666666
2022-07-31T23:32:00Z,11.2,100,11.6,11.2,point,2635457,Kestrel,37.53333333333333
2022-07-31T23:33:00Z,11.2,100,11.7,11.2,point,2635457,Kestrel,37.55
2022-07-31T23:34:00Z,11.2,100,11.7,11.2,point,2635457,Kestrel,37.56666666666667
2022-07-31T23:35:00Z,11.1,100,11.6,11.1,point,2635457,Kestrel,37.583333333333336
2022-07-31T23:36:00Z,11.1,100,11.6,11.1,point,2635457,Kestrel,37.6
2022-07-31T23:37:00Z,11.1,100,11.6,11.1,point,2635457,Kestrel,37.61666666666667
2022-07-31T23:38:00Z,11.2,100,11.6,11.2,point,2635457,Kestrel,37.63333333333333
2022-07-31T23:39:00Z,11.1,100,11.6,11.1,point,2635457,Kestrel,37.65
2022-07-31T23:40:00Z,11.1,100,11.6,11.1,point,2635457,Kestrel,37.666666666666664
2022-07-31T23:41:00Z,11.2,100,11.6,11.2,point,2635457,Kestrel,37.68333333333333
2022-07-31T23:42:00Z,11.1,100,11.6,11.1,point,2635457,Kestrel,37.7
2022-07-31T23:43:00Z,11.1,100,11.6,11.1,point,2635457,Kestrel,37.71666666666667
2022-07-31T23:44:00Z,11.1,100,11.6,11.1,point,2635457,Kestrel,37.733333333333334
2022-07-31T23:45:00Z,11.1,100,11.6,11.1,point,2635457,Kestrel,37.75
2022-07-31T23:46:00Z,11.2,100,11.6,11.2,point,2635457,Kestrel,37.766666666666666
2022-07-31T23:47:00Z,11.1,100,11.6,11.1,point,2635457,Kestrel,37.78333333333333
2022-07-31T23:48:00Z,11.1,100,11.5,11.1,point,2635457,Kestrel,37.8
2022-07-31T23:49:00Z,11.1,100,11.6,11.1,point,2635457,Kestrel,37.81666666666667
2022-07-31T23:50:00Z,11.1,100,11.6,11.1,point,2635457,Kestrel,37.833333333333336
2022-07-31T23:51:00Z,11.1,100,11.6,11.1,point,2635457,Kestrel,37.85
2022-07-31T23:52:00Z,11.1,100,11.6,11.1,point,2635457,Kestrel,37.86666666666667
2022-07-31T23:53:00Z,11.1,100,11.6,11.1,point,2635457,Kestrel,37.88333333333333
2022-07-31T23:54:00Z,11.1,100,11.5,11.1,point,2635457,Kestrel,37.9
2022-07-31T23:55:00Z,11.1,100,11.5,11.1,point,2635457,Kestrel,37.916666666666664
2022-07-31T23:56:00Z,11.1,100,11.5,11.1,point,2635457,Kestrel,37.93333333333333
2022-07-31T23:57:00Z,11.1,100,11.6,11.1,point,2635457,Kestrel,37.95
2022-07-31T23:58:00Z,11.1,100,11.6,11.1,point,2635457,Kestrel,37.96666666666667
2022-07-31T23:59:00Z,11.1,100,11.6,11.1,point,2635457,Kestrel,37.983333333333334
2022-08-01T00:00:00Z,11.1,100,11.5,11.1,point,2635457,Kestrel,38
2022-08-01T00:01:00Z,11.1,100,11.5,11.1,point,2635457,Kestrel,38.016666666666666
2022-08-01T00:02:00Z,11.1,100,11.6,11.1,point,2635457,Kestrel,38.03333333333333
2022-08-01T00:03:00Z,11,100,11.5,11,point,2635457,Kestrel,38.05
2022-08-01T00:04:00Z,11.1,100,11.6,11.1,point,2635457,Kestrel,38.06666666666667
2022-08-01T00:05:00Z,11.1,100,11.5,11.1,point,2635457,Kestrel,38.083333333333336
2022-08-01T00:06:00Z,11.1,100,11.5,11.1,point,2635457,Kestrel,38.1
2022-08-01T00:07:00Z,11.1,100,11.6,11.1,point,2635457,Kestrel,38.11666666666667
2022-08-01T00:08:00Z,11,100,11.5,11,point,2635457,Kestrel,38.13333333333333
2022-08-01T00:09:00Z,11.1,100,11.5,11.1,point,2635457,Kestrel,38.15
2022-08-01T00:10:00Z,11,100,11.5,11,point,2635457,Kestrel,38.166666666666664
2022-08-01T00:11:00Z,11,100,11.5,11,point,2635457,Kestrel,38.18333333333333
2022-08-01T00:12:00Z,11.1,100,11.6,11.1,point,2635457,Kestrel,38.2
2022-08-01T00:13:00Z,11,100,11.5,11,point,2635457,Kestrel,38.21666666666667
2022-08-01T00:14:00Z,11,100,11.4,11,point,2635457,Kestrel,38.233333333333334
2022-08-01T00:15:00Z,11.1,100,11.5,11.1,point,2635457,Kestrel,38.25
2022-08-01T00:16:00Z,11,100,11.5,11,point,2635457,Kestrel,38.266666666666666
2022-08-01T00:17:00Z,11,100,11.5,11,point,2635457,Kestrel,38.28333333333333
2022-08-01T00:18:00Z,11,100,11.5,11,point,2635457,Kestrel,38.3
2022-08-01T00:19:00Z,11,100,11.5,11,point,2635457,Kestrel,38.31666666666667
2022-08-01T00:20:00Z,10.9,100,11.4,10.9,point,2635457,Kestrel,38.333333333333336
2022-08-01T00:21:00Z,11.1,100,11.5,11.1,point,2635457,Kestrel,38.35
2022-08-01T00:22:00Z,11.1,100,11.5,11.1,point,2635457,Kestrel,38.36666666666667
2022-08-01T00:23:00Z,11,100,11.5,11,point,2635457,Kestrel,38.38333333333333
2022-08-01T00:24:00Z,11.1,100,11.5,11.1,point,2635457,Kestrel,38.4
2022-08-01T00:25:00Z,11.1,100,11.5,11.1,point,2635457,Kestrel,38.416666666666664
2022-08-01T00:26:00Z,11,100,11.5,11,point,2635457,Kestrel,38.43333333333333
2022-08-01T00:27:00Z,11,100,11.4,11,point,2635457,Kestrel,38.45
2022-08-01T00:28:00Z,11,100,11.4,11,point,2635457,Kestrel,38.46666666666667
2022-08-01T00:29:00Z,11,100,11.4,11,point,2635457,Kestrel,38.483333333333334
2022-08-01T00:30:00Z,11,100,11.4,11,point,2635457,Kestrel,38.5
2022-08-01T00:31:00Z,10.9,100,11.4,10.9,point,2635457,Kestrel,38.516666666666666
2022-08-01T00:32:00Z,11,100,11.5,11,point,2635457,Kestrel,38.53333333333333
2022-08-01T00:33:00Z,11,100,11.4,11,point,2635457,Kestrel,38.55
2022-08-01T00:34:00Z,11,100,11.4,11,point,2635457,Kestrel,38.56666666666667
2022-08-01T00:35:00Z,10.9,100,11.4,10.9,point,2635457,Kestrel,38.583333333333336
2022-08-01T00:36:00Z,11,100,11.5,11,point,2635457,Kestrel,38.6
2022-08-01T00:37:00Z,11,100,11.5,11,point,2635457,Kestrel,38.61666666666667
2022-08-01T00:38:00Z,11,100,11.5,11,point,2635457,Kestrel,38.63333333333333
2022-08-01T00:39:00Z,10.9,100,11.4,10.9,point,2635457,Kestrel,38.65
2022-08-01T00:40:00Z,11,100,11.4,11,point,2635457,Kestrel,38.666666666666664
2022-08-01T00:41:00Z,10.9,100,11.4,10.9,point,2635457,Kestrel,38.68333333333333
2022-08-01T00:42:00Z,10.9,100,11.3,10.9,point,2635457,Kestrel,38.7
2022-08-01T00:43:00Z,10.9,100,11.4,10.9,point,2635457,Kestrel,38.71666666666667
2022-08-01T00:44:00Z,11,100,11.4,11,point,2635457,Kestrel,38.733333333333334
2022-08-01T00:45:00Z,10.9,100,11.4,10.9,point,2635457,Kestrel,38.75
2022-08-01T00:46:00Z,10.9,100,11.3,10.9,point,2635457,Kestrel,38.766666666666666
2022-08-01T00:47:00Z,10.8,100,11.3,10.8,point,2635457,Kestrel,38.78333333333333
2022-08-01T00:48:00Z,10.9,100,11.4,10.9,point,2635457,Kestrel,38.8
2022-08-01T00:49:00Z,11,100,11.4,11,point,2635457,Kestrel,38.81666666666667
2022-08-01T00:50:00Z,10.9,100,11.3,10.9,point,2635457,Kestrel,38.833333333333336
2022-08-01T00:51:00Z,10.9,100,11.4,10.9,point,2635457,Kestrel,38.85
2022-08-01T00:52:00Z,10.9,100,11.4,10.9,point,2635457,Kestrel,38.86666666666667
2022-08-01T00:53:00Z,10.9,100,11.4,10.9,point,2635457,Kestrel,38.88333333333333
2022-08-01T00:54:00Z,10.9,100,11.3,10.9,point,2635457,Kestrel,38.9
2022-08-01T00:55:00Z,10.9,100,11.4,10.9,point,2635457,Kestrel,38.916666666666664
2022-08-01T00:56:00Z,10.9,100,11.3,10.9,point,2635457,Kestrel,38.93333333333333
2022-08-01T00:57:00Z,10.9,100,11.3,10.9,point,2635457,Kestrel,38.95
2022-08-01T00:58:00Z,10.9,100,11.3,10.9,point,2635457,Kestrel,38.96666666666667
2022-08-01T00:59:00Z,10.9,100,11.3,10.9,point,2635457,Kestrel,38.983333333333334
2022-08-01T01:00:00Z,11,100,11.4,11,point,2635457,Kestrel,39
2022-08-01T01:01:00Z,10.9,100,11.4,10.9,point,2635457,Kestrel,39.016666666666666
2022-08-01T01:02:00Z,10.9,100,11.3,10.9,point,2635457,Kestrel,39.03333333333333
2022-08-01T01:03:00Z,10.8,100,11.3,10.8,point,2635457,Kestrel,39.05
2022-08-01T01:04:00Z,10.9,100,11.4,10.9,point,2635457,Kestrel,39.06666666666667
2022-08-01T01:05:00Z,10.9,100,11.4,10.9,point,2635457,Kestrel,39.083333333333336
2022-08-01T01:06:00Z,10.9,100,11.3,10.9,point,2635457,Kestrel,39.1
2022-08-01T01:07:00Z,10.8,100,11.3,10.8,point,2635457,Kestrel,39.11666666666667
2022-08-01T01:08:00Z,10.9,100,11.3,10.9,point,2635457,Kestrel,39.13333333333333
2022-08-01T01:09:00Z,10.8,100,11.3,10.8,point,2635457,Kestrel,39.15
2022-08-01T01:10:00Z,10.9,100,11.3,10.9,point,2635457,Kestrel,39.166666666666664
2022-08-01T01:11:00Z,10.8,100,11.2,10.8,point,2635457,Kestrel,39.18333333333333
2022-08-01T01:12:00Z,10.8,100,11.3,10.8,point,2635457,Kestrel,39.2
2022-08-01T01:13:00Z,10.8,100,11.3,10.8,point,2635457,Kestrel,39.21666666666667
2022-08-01T01:14:00Z,10.8,100,11.3,10.8,point,2635457,Kestrel,39.233333333333334
2022-08-01T01:15:00Z,10.9,100,11.3,10.9,point,2635457,Kestrel,39.25
2022-08-01T01:16:00Z,10.9,100,11.3,10.9,point,2635457,Kestrel,39.266666666666666
2022-08-01T01:17:00Z,10.8,100,11.2,10.8,point,2635457,Kestrel,39.28333333333333
2022-08-01T01:18:00Z,10.8,100,11.3,10.8,point,2635457,Kestrel,39.3
2022-08-01T01:19:00Z,10.8,100,11.3,10.8,point,2635457,Kestrel,39.31666666666667
2022-08-01T01:20:00Z,10.9,100,11.3,10.9,point,2635457,Kestrel,39.333333333333336
2022-08-01T01:21:00Z,10.8,100,11.3,10.8,point,2635457,Kestrel,39.35
2022-08-01T01:22:00Z,10.8,100,11.2,10.8,point,2635457,Kestrel,39.36666666666667
2022-08-01T01:23:00Z,10.8,100,11.3,10.8,point,2635457,Kestrel,39.38333333333333
2022-08-01T01:24:00Z,10.8,100,11.3,10.8,point,2635457,Kestrel,39.4
2022-08-01T01:25:00Z,10.8,100,11.3,10.8,point,2635457,Kestrel,39.416666666666664
2022-08-01T01:26:00Z,10.8,100,11.3,10.8,point,2635457,Kestrel,39.43333333333333
2022-08-01T01:27:00Z,10.8,100,11.3,10.8,point,2635457,Kestrel,39.45
